EVENT_ID,CZ_NAME_STR,BEGIN_LOCATION,BEGIN_DATE,BEGIN_TIME,EVENT_TYPE,MAGNITUDE,TOR_F_SCALE,DEATHS_DIRECT,INJURIES_DIRECT,DAMAGE_PROPERTY_NUM,DAMAGE_CROPS_NUM,STATE_ABBR,CZ_TIMEZONE,MAGNITUDE_TYPE,EPISODE_ID,CZ_TYPE,CZ_FIPS,WFO,INJURIES_INDIRECT,DEATHS_INDIRECT,SOURCE,FLOOD_CAUSE,TOR_LENGTH,TOR_WIDTH,BEGIN_RANGE,BEGIN_AZIMUTH,END_RANGE,END_AZIMUTH,END_LOCATION,END_DATE,END_TIME,BEGIN_LAT,BEGIN_LON,END_LAT,END_LON,EVENT_NARRATIVE,EPISODE_NARRATIVE,ABSOLUTE_ROWNUMBER
483514,WESTERN CLINTON (ZONE), ,12/20/2013,1300,Ice Storm, , ,0,0,250000,0,NY,EST-5, ,80750,Z,31,BTV,0,0,Emergency Manager, , , , , , , , ,12/22/2013,900, , , , ,"Freezing rain accumulated 1-1.25 inches, along with more than an inch of sleet across Clinton county causing numerous vehicle accidents, tree and utility line damage.","A stationary boundary was draped across the Adirondacks of New York into portions of central and northern New England from December 20th through 22nd with several disturbances delivering precipitation.  An impressive battle between mild to warm moist air, south of the boundary with temperatures in the 50s, overriding a very cold, dense shallow air mass with temperatures in the teens and 20s in New York but single digits just north across the border into Canada.||First round of wintry precipitation fell across northern New York, especially along the Canadian border during Friday afternoon (December 20th). Most of the precipitation fell as freezing rain, approximately 1/4 to 1/3 of ice accumulation, along with some sleet. The second round began during the late morning and early afternoon hours of December 21st and peaked during the evening and overnight hours. An additional 1/2 to 1 inch of ice accumulation as well as 1 to 2 inches of sleet occurred in portions of northern New York. ||The greatest impact was along the Canadian border, especially the St. Lawrence River Valley with widespread tree and utility line damage as well as numerous vehicle accidents. Tens of dozens of customers were without power from hours to days across the region. Similar areas as the Ice Storm of January 1998, but not the severity as precipitation and ice accumulation was half of the 1998 storm.||Ice jams also developed during this time period as runoff from melting snow and rainfall swelled area rivers. River rises were enough to break up and move ice cover, resulting in scattered ice jams.",225
483505,EASTERN ESSEX (ZONE), ,12/20/2013,1600,Ice Storm, , ,0,0,100000,0,NY,EST-5, ,80750,Z,35,BTV,0,0,Emergency Manager, , , , , , , , ,12/22/2013,1000, , , , ,"Freezing rain accumulated between 1/2 to 3/4 inch, along with some minor accumulations of sleet across eastern Essex county causing numerous vehicle accidents, tree and utility line damage.","A stationary boundary was draped across the Adirondacks of New York into portions of central and northern New England from December 20th through 22nd with several disturbances delivering precipitation.  An impressive battle between mild to warm moist air, south of the boundary with temperatures in the 50s, overriding a very cold, dense shallow air mass with temperatures in the teens and 20s in New York but single digits just north across the border into Canada.||First round of wintry precipitation fell across northern New York, especially along the Canadian border during Friday afternoon (December 20th). Most of the precipitation fell as freezing rain, approximately 1/4 to 1/3 of ice accumulation, along with some sleet. The second round began during the late morning and early afternoon hours of December 21st and peaked during the evening and overnight hours. An additional 1/2 to 1 inch of ice accumulation as well as 1 to 2 inches of sleet occurred in portions of northern New York. ||The greatest impact was along the Canadian border, especially the St. Lawrence River Valley with widespread tree and utility line damage as well as numerous vehicle accidents. Tens of dozens of customers were without power from hours to days across the region. Similar areas as the Ice Storm of January 1998, but not the severity as precipitation and ice accumulation was half of the 1998 storm.||Ice jams also developed during this time period as runoff from melting snow and rainfall swelled area rivers. River rises were enough to break up and move ice cover, resulting in scattered ice jams.",226
490940,JEFFERSON (ZONE), ,12/21/2013,100,Ice Storm, , ,0,0,250000,0,NY,EST-5, ,81774,Z,7,BUF,0,0,Law Enforcement, , , , , , , , ,12/22/2013,1830, , , , ,"","A surface front stalled across the region acted as a pathway for periods of heavy precipitation. South of the front, rain fell however to the north the precipitation fell as freezing rain. Ice coated trees, power lines and all exposed surfaces. Across the Niagara Frontier, ice accumulations of a half- to one-inch were reported. Across the north country, where the freezing rain persisted the longest, the ice accumulations ranged from one to two inches. The weight of the heavy ice brought down trees and power lines. In some cases, trees fell on homes, buildings and automobiles. Tens of thousands were left without power. New York State issued an Emergency Declaration for Jefferson and Lewis counties���the hardest hit of the region.",227
490941,LEWIS (ZONE), ,12/21/2013,100,Ice Storm, , ,0,0,250000,0,NY,EST-5, ,81774,Z,8,BUF,0,0,Social Media, , , , , , , , ,12/22/2013,1830, , , , ,"","A surface front stalled across the region acted as a pathway for periods of heavy precipitation. South of the front, rain fell however to the north the precipitation fell as freezing rain. Ice coated trees, power lines and all exposed surfaces. Across the Niagara Frontier, ice accumulations of a half- to one-inch were reported. Across the north country, where the freezing rain persisted the longest, the ice accumulations ranged from one to two inches. The weight of the heavy ice brought down trees and power lines. In some cases, trees fell on homes, buildings and automobiles. Tens of thousands were left without power. New York State issued an Emergency Declaration for Jefferson and Lewis counties���the hardest hit of the region.",228
483511,SOUTHEASTERN ST. LAWRENCE (ZONE), ,12/21/2013,1400,Ice Storm, , ,0,0,100000,0,NY,EST-5, ,80750,Z,29,BTV,0,0,Emergency Manager, , , , , , , , ,12/22/2013,700, , , , ,"Freezing rain accumulated between 0.5 and 1 inch across southeast St. Lawrence county causing numerous vehicle accidents, tree and utility line damage.","A stationary boundary was draped across the Adirondacks of New York into portions of central and northern New England from December 20th through 22nd with several disturbances delivering precipitation.  An impressive battle between mild to warm moist air, south of the boundary with temperatures in the 50s, overriding a very cold, dense shallow air mass with temperatures in the teens and 20s in New York but single digits just north across the border into Canada.||First round of wintry precipitation fell across northern New York, especially along the Canadian border during Friday afternoon (December 20th). Most of the precipitation fell as freezing rain, approximately 1/4 to 1/3 of ice accumulation, along with some sleet. The second round began during the late morning and early afternoon hours of December 21st and peaked during the evening and overnight hours. An additional 1/2 to 1 inch of ice accumulation as well as 1 to 2 inches of sleet occurred in portions of northern New York. ||The greatest impact was along the Canadian border, especially the St. Lawrence River Valley with widespread tree and utility line damage as well as numerous vehicle accidents. Tens of dozens of customers were without power from hours to days across the region. Similar areas as the Ice Storm of January 1998, but not the severity as precipitation and ice accumulation was half of the 1998 storm.||Ice jams also developed during this time period as runoff from melting snow and rainfall swelled area rivers. River rises were enough to break up and move ice cover, resulting in scattered ice jams.",229
483512,SOUTHERN FRANKLIN (ZONE), ,12/21/2013,1500,Ice Storm, , ,0,0,50000,0,NY,EST-5, ,80750,Z,30,BTV,0,0,Emergency Manager, , , , , , , , ,12/22/2013,800, , , , ,"Freezing rain accumulated between 0.5 and 0.75 inch across southern Franklin county causing numerous vehicle accidents, tree and utility line damage.","A stationary boundary was draped across the Adirondacks of New York into portions of central and northern New England from December 20th through 22nd with several disturbances delivering precipitation.  An impressive battle between mild to warm moist air, south of the boundary with temperatures in the 50s, overriding a very cold, dense shallow air mass with temperatures in the teens and 20s in New York but single digits just north across the border into Canada.||First round of wintry precipitation fell across northern New York, especially along the Canadian border during Friday afternoon (December 20th). Most of the precipitation fell as freezing rain, approximately 1/4 to 1/3 of ice accumulation, along with some sleet. The second round began during the late morning and early afternoon hours of December 21st and peaked during the evening and overnight hours. An additional 1/2 to 1 inch of ice accumulation as well as 1 to 2 inches of sleet occurred in portions of northern New York. ||The greatest impact was along the Canadian border, especially the St. Lawrence River Valley with widespread tree and utility line damage as well as numerous vehicle accidents. Tens of dozens of customers were without power from hours to days across the region. Similar areas as the Ice Storm of January 1998, but not the severity as precipitation and ice accumulation was half of the 1998 storm.||Ice jams also developed during this time period as runoff from melting snow and rainfall swelled area rivers. River rises were enough to break up and move ice cover, resulting in scattered ice jams.",230
490942,NIAGARA (ZONE), ,12/21/2013,1800,Ice Storm, , ,0,0,50000,0,NY,EST-5, ,81774,Z,1,BUF,0,0,Broadcast Media, , , , , , , , ,12/22/2013,1200, , , , ,"","A surface front stalled across the region acted as a pathway for periods of heavy precipitation. South of the front, rain fell however to the north the precipitation fell as freezing rain. Ice coated trees, power lines and all exposed surfaces. Across the Niagara Frontier, ice accumulations of a half- to one-inch were reported. Across the north country, where the freezing rain persisted the longest, the ice accumulations ranged from one to two inches. The weight of the heavy ice brought down trees and power lines. In some cases, trees fell on homes, buildings and automobiles. Tens of thousands were left without power. New York State issued an Emergency Declaration for Jefferson and Lewis counties���the hardest hit of the region.",231
490943,ORLEANS (ZONE), ,12/21/2013,1800,Ice Storm, , ,0,0,50000,0,NY,EST-5, ,81774,Z,2,BUF,0,0,Emergency Manager, , , , , , , , ,12/22/2013,1200, , , , ,"","A surface front stalled across the region acted as a pathway for periods of heavy precipitation. South of the front, rain fell however to the north the precipitation fell as freezing rain. Ice coated trees, power lines and all exposed surfaces. Across the Niagara Frontier, ice accumulations of a half- to one-inch were reported. Across the north country, where the freezing rain persisted the longest, the ice accumulations ranged from one to two inches. The weight of the heavy ice brought down trees and power lines. In some cases, trees fell on homes, buildings and automobiles. Tens of thousands were left without power. New York State issued an Emergency Declaration for Jefferson and Lewis counties���the hardest hit of the region.",232
490945,MONROE (ZONE), ,12/21/2013,1800,Ice Storm, , ,0,0,50000,0,NY,EST-5, ,81774,Z,3,BUF,0,0,Emergency Manager, , , , , , , , ,12/22/2013,1200, , , , ,"","A surface front stalled across the region acted as a pathway for periods of heavy precipitation. South of the front, rain fell however to the north the precipitation fell as freezing rain. Ice coated trees, power lines and all exposed surfaces. Across the Niagara Frontier, ice accumulations of a half- to one-inch were reported. Across the north country, where the freezing rain persisted the longest, the ice accumulations ranged from one to two inches. The weight of the heavy ice brought down trees and power lines. In some cases, trees fell on homes, buildings and automobiles. Tens of thousands were left without power. New York State issued an Emergency Declaration for Jefferson and Lewis counties���the hardest hit of the region.",233
490946,NORTHERN ERIE (ZONE), ,12/21/2013,1800,Ice Storm, , ,0,0,50000,0,NY,EST-5, ,81774,Z,10,BUF,0,0,Emergency Manager, , , , , , , , ,12/22/2013,1200, , , , ,"","A surface front stalled across the region acted as a pathway for periods of heavy precipitation. South of the front, rain fell however to the north the precipitation fell as freezing rain. Ice coated trees, power lines and all exposed surfaces. Across the Niagara Frontier, ice accumulations of a half- to one-inch were reported. Across the north country, where the freezing rain persisted the longest, the ice accumulations ranged from one to two inches. The weight of the heavy ice brought down trees and power lines. In some cases, trees fell on homes, buildings and automobiles. Tens of thousands were left without power. New York State issued an Emergency Declaration for Jefferson and Lewis counties���the hardest hit of the region.",234
490947,GENESEE (ZONE), ,12/21/2013,1800,Ice Storm, , ,0,0,50000,0,NY,EST-5, ,81774,Z,11,BUF,0,0,NWS Employee, , , , , , , , ,12/22/2013,1200, , , , ,"","A surface front stalled across the region acted as a pathway for periods of heavy precipitation. South of the front, rain fell however to the north the precipitation fell as freezing rain. Ice coated trees, power lines and all exposed surfaces. Across the Niagara Frontier, ice accumulations of a half- to one-inch were reported. Across the north country, where the freezing rain persisted the longest, the ice accumulations ranged from one to two inches. The weight of the heavy ice brought down trees and power lines. In some cases, trees fell on homes, buildings and automobiles. Tens of thousands were left without power. New York State issued an Emergency Declaration for Jefferson and Lewis counties���the hardest hit of the region.",235
672752,SOUTHERN HERKIMER (ZONE), ,02/07/2017,700,Ice Storm, , ,0,0,0,0,NY,EST-5, ,112675,Z,38,ALY,0,0,Trained Spotter, , , , , , , , ,02/08/2017,400, , , , ,"","An area of low pressure moved from the Midwest towards the Great Lakes during the morning hours on Tuesday, February 7th.  As a warm front approached the region, a mixture of snow, sleet and freezing rain developed across the region.  With warmer air moving in aloft, precipitation primarily fell in the form of freezing rain for late in the day and into Tuesday night.||Ice accreted over a half inch in some locations, especially across the western and central Mohawk Valley.  This resulted in numerous downed trees and power lines, which caused over 7,800 customers to lose power across New York State.  The icy roadways also resulted in some auto accidents as well.  ||The precipitation tapered off during the early morning hours on Wednesday, February 8th, as the storm's cold front moved across the area.",236
672758,MONTGOMERY (ZONE), ,02/07/2017,700,Ice Storm, , ,0,0,0,0,NY,EST-5, ,112675,Z,40,ALY,0,0,Trained Spotter, , , , , , , , ,02/08/2017,400, , , , ,"","An area of low pressure moved from the Midwest towards the Great Lakes during the morning hours on Tuesday, February 7th.  As a warm front approached the region, a mixture of snow, sleet and freezing rain developed across the region.  With warmer air moving in aloft, precipitation primarily fell in the form of freezing rain for late in the day and into Tuesday night.||Ice accreted over a half inch in some locations, especially across the western and central Mohawk Valley.  This resulted in numerous downed trees and power lines, which caused over 7,800 customers to lose power across New York State.  The icy roadways also resulted in some auto accidents as well.  ||The precipitation tapered off during the early morning hours on Wednesday, February 8th, as the storm's cold front moved across the area.",237
672757,SOUTHERN FULTON (ZONE), ,02/07/2017,700,Ice Storm, , ,0,0,0,0,NY,EST-5, ,112675,Z,39,ALY,0,0,Trained Spotter, , , , , , , , ,02/08/2017,400, , , , ,"","An area of low pressure moved from the Midwest towards the Great Lakes during the morning hours on Tuesday, February 7th.  As a warm front approached the region, a mixture of snow, sleet and freezing rain developed across the region.  With warmer air moving in aloft, precipitation primarily fell in the form of freezing rain for late in the day and into Tuesday night.||Ice accreted over a half inch in some locations, especially across the western and central Mohawk Valley.  This resulted in numerous downed trees and power lines, which caused over 7,800 customers to lose power across New York State.  The icy roadways also resulted in some auto accidents as well.  ||The precipitation tapered off during the early morning hours on Wednesday, February 8th, as the storm's cold front moved across the area.",238
672760,NORTHERN SARATOGA (ZONE), ,02/07/2017,800,Ice Storm, , ,0,0,0,0,NY,EST-5, ,112675,Z,41,ALY,0,0,Trained Spotter, , , , , , , , ,02/08/2017,400, , , , ,"","An area of low pressure moved from the Midwest towards the Great Lakes during the morning hours on Tuesday, February 7th.  As a warm front approached the region, a mixture of snow, sleet and freezing rain developed across the region.  With warmer air moving in aloft, precipitation primarily fell in the form of freezing rain for late in the day and into Tuesday night.||Ice accreted over a half inch in some locations, especially across the western and central Mohawk Valley.  This resulted in numerous downed trees and power lines, which caused over 7,800 customers to lose power across New York State.  The icy roadways also resulted in some auto accidents as well.  ||The precipitation tapered off during the early morning hours on Wednesday, February 8th, as the storm's cold front moved across the area.",239
672755,HAMILTON (ZONE), ,02/07/2017,1300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,112675,Z,33,ALY,0,0,Trained Spotter, , , , , , , , ,02/08/2017,400, , , , ,"","An area of low pressure moved from the Midwest towards the Great Lakes during the morning hours on Tuesday, February 7th.  As a warm front approached the region, a mixture of snow, sleet and freezing rain developed across the region.  With warmer air moving in aloft, precipitation primarily fell in the form of freezing rain for late in the day and into Tuesday night.||Ice accreted over a half inch in some locations, especially across the western and central Mohawk Valley.  This resulted in numerous downed trees and power lines, which caused over 7,800 customers to lose power across New York State.  The icy roadways also resulted in some auto accidents as well.  ||The precipitation tapered off during the early morning hours on Wednesday, February 8th, as the storm's cold front moved across the area.",240
672756,NORTHERN FULTON (ZONE), ,02/07/2017,1300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,112675,Z,82,ALY,0,0,Trained Spotter, , , , , , , , ,02/08/2017,400, , , , ,"","An area of low pressure moved from the Midwest towards the Great Lakes during the morning hours on Tuesday, February 7th.  As a warm front approached the region, a mixture of snow, sleet and freezing rain developed across the region.  With warmer air moving in aloft, precipitation primarily fell in the form of freezing rain for late in the day and into Tuesday night.||Ice accreted over a half inch in some locations, especially across the western and central Mohawk Valley.  This resulted in numerous downed trees and power lines, which caused over 7,800 customers to lose power across New York State.  The icy roadways also resulted in some auto accidents as well.  ||The precipitation tapered off during the early morning hours on Wednesday, February 8th, as the storm's cold front moved across the area.",241
672759,SOUTHEAST WARREN (ZONE), ,02/07/2017,1300,Ice Storm, , ,0,0,0,0,NY,EST-5, ,112675,Z,83,ALY,0,0,Trained Spotter, , , , , , , , ,02/08/2017,400, , , , ,"","An area of low pressure moved from the Midwest towards the Great Lakes during the morning hours on Tuesday, February 7th.  As a warm front approached the region, a mixture of snow, sleet and freezing rain developed across the region.  With warmer air moving in aloft, precipitation primarily fell in the form of freezing rain for late in the day and into Tuesday night.||Ice accreted over a half inch in some locations, especially across the western and central Mohawk Valley.  This resulted in numerous downed trees and power lines, which caused over 7,800 customers to lose power across New York State.  The icy roadways also resulted in some auto accidents as well.  ||The precipitation tapered off during the early morning hours on Wednesday, February 8th, as the storm's cold front moved across the area.",242
753703,LIVINGSTON (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,15000,0,NY,EST-5, ,125676,Z,13,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",243
753704,MONROE (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,30000,0,NY,EST-5, ,125676,Z,3,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",244
753705,ONTARIO (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,15000,0,NY,EST-5, ,125676,Z,14,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",245
753706,OSWEGO (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,15000,0,NY,EST-5, ,125676,Z,6,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",246
758896,WAYNE (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,10000,0,NY,EST-5, ,125676,Z,4,BUF,0,0,911 Call Center, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",247
753708,NORTHERN CAYUGA (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,15000,0,NY,EST-5, ,125676,Z,5,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",248
753701,WYOMING (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,15000,0,NY,EST-5, ,125676,Z,12,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",249
753696,NIAGARA (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,20000,0,NY,EST-5, ,125676,Z,1,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",250
753697,NORTHERN ERIE (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,20000,0,NY,EST-5, ,125676,Z,10,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",251
753698,SOUTHERN ERIE (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,20000,0,NY,EST-5, ,125676,Z,85,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",252
753699,ORLEANS (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,15000,0,NY,EST-5, ,125676,Z,2,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",253
753700,GENESEE (ZONE), ,04/14/2018,1800,Ice Storm, , ,0,0,15000,0,NY,EST-5, ,125676,Z,11,BUF,0,0,Law Enforcement, , , , , , , , ,04/15/2018,1200, , , , ,"Freezing rain combined with wind caused multiple trees to fall and power lines to fall.","Two rounds of mixed winter precipitation moved over the area with warm air aloft overriding a deep layer of cold air at the surface. This resulted in sleet initially that transitioned to freezing rain before temperatures eventually increased above freezing. Several areas saw nearly an inch of sleet combined with around one half of an inch of freezing rain. This resulted in thousands of power outages and substantial tree damage.",254
867763,WESTERN ALBANY (ZONE), ,12/29/2019,1500,Ice Storm, , ,0,0,0,0,NY,EST-5, ,144544,Z,51,ALY,0,0,Trained Spotter, , , , , , , , ,12/31/2019,817, , , , ,"","A complex winter storm brought a mix of rain, snow, sleet and freezing rain to the region from the evening of Sunday, December 29th, lingering through the morning of Tuesday, December 31st, 2019. Heavy accumulations of ice impacted portions of the eastern Catskills, Mohawk Valley and the southern Adirondacks during this time frame. There were approximately 10,000 people without power across the state due to a combination of icy conditions and strong winds bringing down trees and power lines.",255
867762,WESTERN SCHENECTADY (ZONE), ,12/29/2019,1500,Ice Storm, , ,0,0,0,0,NY,EST-5, ,144544,Z,48,ALY,0,0,Trained Spotter, , , , , , , , ,12/31/2019,817, , , , ,"","A complex winter storm brought a mix of rain, snow, sleet and freezing rain to the region from the evening of Sunday, December 29th, lingering through the morning of Tuesday, December 31st, 2019. Heavy accumulations of ice impacted portions of the eastern Catskills, Mohawk Valley and the southern Adirondacks during this time frame. There were approximately 10,000 people without power across the state due to a combination of icy conditions and strong winds bringing down trees and power lines.",256
867761,SCHOHARIE (ZONE), ,12/29/2019,1500,Ice Storm, , ,0,0,0,0,NY,EST-5, ,144544,Z,47,ALY,0,0,Trained Spotter, , , , , , , , ,12/31/2019,817, , , , ,"","A complex winter storm brought a mix of rain, snow, sleet and freezing rain to the region from the evening of Sunday, December 29th, lingering through the morning of Tuesday, December 31st, 2019. Heavy accumulations of ice impacted portions of the eastern Catskills, Mohawk Valley and the southern Adirondacks during this time frame. There were approximately 10,000 people without power across the state due to a combination of icy conditions and strong winds bringing down trees and power lines.",257
864465,WESTERN CLINTON (ZONE), ,01/12/2020,0,Ice Storm, , ,0,0,25000,0,NY,EST-5, ,144019,Z,31,BTV,0,0,Public, , , , , , , , ,01/12/2020,700, , , , ,"Ice accretion  reports of 1/4 to 1/2 inch with locally up to 3/4 inch.","A moisture laden storm system tracked along a old cold front from the the Gulf of Mexico up across NY and VT. On Saturday, January 11th, the front was positioned across southern Canada with temperatures in the 50s/60s across NY. As the front slowly progressed south into northern NY during the evening, moderate to heavy rain fell across the region. Shortly after midnight of January 12th, the cold front slipped south of the Adirondacks with rain changing to freezing rain across the St. Lawrence and northern Champlain Valleys. ||Widespread 1/4 to 1/2 inches of ice accretion with locally up to 3/4 inch was observed along the international border, resulting in hazardous travel and scattered power outages.",258
864463,NORTHERN FRANKLIN (ZONE), ,01/12/2020,0,Ice Storm, , ,0,0,25000,0,NY,EST-5, ,144019,Z,27,BTV,0,0,Public, , , , , , , , ,01/12/2020,700, , , , ,"Ice accretion  reports of 1/4 to 1/2 inch with locally up to 3/4 inch.","A moisture laden storm system tracked along a old cold front from the the Gulf of Mexico up across NY and VT. On Saturday, January 11th, the front was positioned across southern Canada with temperatures in the 50s/60s across NY. As the front slowly progressed south into northern NY during the evening, moderate to heavy rain fell across the region. Shortly after midnight of January 12th, the cold front slipped south of the Adirondacks with rain changing to freezing rain across the St. Lawrence and northern Champlain Valleys. ||Widespread 1/4 to 1/2 inches of ice accretion with locally up to 3/4 inch was observed along the international border, resulting in hazardous travel and scattered power outages.",259
864464,NORTHERN ST. LAWRENCE (ZONE), ,01/12/2020,0,Ice Storm, , ,0,0,25000,0,NY,EST-5, ,144019,Z,26,BTV,0,0,Public, , , , , , , , ,01/12/2020,700, , , , ,"Ice accretion  reports of 1/4 to 1/2 inch with locally up to 3/4 inch.","A moisture laden storm system tracked along a old cold front from the the Gulf of Mexico up across NY and VT. On Saturday, January 11th, the front was positioned across southern Canada with temperatures in the 50s/60s across NY. As the front slowly progressed south into northern NY during the evening, moderate to heavy rain fell across the region. Shortly after midnight of January 12th, the cold front slipped south of the Adirondacks with rain changing to freezing rain across the St. Lawrence and northern Champlain Valleys. ||Widespread 1/4 to 1/2 inches of ice accretion with locally up to 3/4 inch was observed along the international border, resulting in hazardous travel and scattered power outages.",260
944447,SULLIVAN (ZONE), ,02/15/2021,2200,Ice Storm, , ,0,0,0,0,NY,EST-5, ,156309,Z,62,BGM,0,0,Trained Spotter, , , , , , , , ,02/16/2021,600, , , , ,"Ice accumulated 0.25 to 0.5 inches.","A winter storm swept across the Northeastern US and brought a wintry mix to Central New York and Northeast Pennsylvania. A few counties received up to a half inch of ice. Snowfall generally ranged from around an inch to around 6 inches, along with a coating of ice. The counties that received the most ice had scattered power outages.",261
944449,MADISON (ZONE), ,02/15/2021,2200,Ice Storm, , ,0,0,0,0,NY,EST-5, ,156309,Z,36,BGM,0,0,Trained Spotter, , , , , , , , ,02/16/2021,600, , , , ,"Ice accumulated up to 0.5 inches.","A winter storm swept across the Northeastern US and brought a wintry mix to Central New York and Northeast Pennsylvania. A few counties received up to a half inch of ice. Snowfall generally ranged from around an inch to around 6 inches, along with a coating of ice. The counties that received the most ice had scattered power outages.",262
